figure,dataset,Method,alpha,target_coverage,n_cal,n_ref,n_test,run_id,run_seed,Coverage,Length,metric_name,method_core,qhat
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,15,8277021,0.9002,2.4484,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,16,3118312,0.9444666666666667,5.7668,prediction_set_size,standard_real,0.9997483447617297
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,16,3118312,0.823,1.5208666666666666,prediction_set_size,standard_reference,0.9628431396999684
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,16,3118312,0.9022,2.6316,prediction_set_size,spi_fast_form,0.9952177348303657
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,16,3118312,0.9142,3.152066666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,17,4091990,0.881,2.0468,prediction_set_size,standard_real,0.9882925528113289
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,17,4091990,0.8160666666666667,1.4619333333333333,prediction_set_size,standard_reference,0.9591500924328565
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,17,4091990,0.8433333333333334,1.6389333333333334,prediction_set_size,spi_fast_form,0.9731777596858265
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,17,4091990,0.8666666666666667,1.8655333333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,18,2569919,0.9784,11.5946,prediction_set_size,standard_real,0.9999909452261143
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,18,2569919,0.8480666666666666,1.7524,prediction_set_size,standard_reference,0.9784948986514412
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,18,2569919,0.9648,8.064533333333333,prediction_set_size,spi_fast_form,0.9999401121599376
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,18,2569919,0.9766666666666667,11.080533333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,40,1000,15000,19,5495936,0.8848666666666667,2.2103333333333333,prediction_set_size,standard_real,0.9909967719396611
Figure 5,ImageNet,Synthetic-only,0.1,0.9,40,1000,15000,19,5495936,0.8386,1.6534,prediction_set_size,standard_reference,0.9734543055700755
Figure 5,ImageNet,SPI,0.1,0.9,40,1000,15000,19,5495936,0.8494666666666667,1.7522,prediction_set_size,spi_fast_form,0.9786811436864478
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,40,1000,15000,19,5495936,0.8823333333333333,2.1614,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,0,2492284,0.9078666666666667,2.7305333333333333,prediction_set_size,standard_real,0.9959558116853063
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,0,2492284,0.8346,1.5674,prediction_set_size,standard_reference,0.9678798238731746
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,0,2492284,0.9006666666666666,2.4948,prediction_set_size,spi_fast_form,0.9943540845062593
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,0,2492284,0.907,2.7058,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,1,6438288,0.8888666666666667,2.3402666666666665,prediction_set_size,standard_real,0.9928000113395684
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,1,6438288,0.8383333333333334,1.6446,prediction_set_size,standard_reference,0.9729184228118604
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,1,6438288,0.8467333333333333,1.7156666666666667,prediction_set_size,spi_fast_form,0.9769374627346578
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,1,6438288,0.8814,2.1820666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,2,275592,0.9142666666666667,3.4107333333333334,prediction_set_size,standard_real,0.9981883864524267
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,2,275592,0.8331333333333333,1.6370666666666667,prediction_set_size,standard_reference,0.9719803239380731
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,2,275592,0.9012666666666667,2.727333333333333,prediction_set_size,spi_fast_form,0.9958838269462595
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,2,275592,0.9138,3.381866666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,3,2731692,0.9283333333333333,4.513133333333333,prediction_set_size,standard_real,0.9993571373270052
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,3,2731692,0.8204,1.5129333333333332,prediction_set_size,standard_reference,0.9627030903464566
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,3,2731692,0.9082666666666667,2.825,prediction_set_size,spi_fast_form,0.9963410447697055
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,3,2731692,0.9241333333333334,3.9996666666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,4,1441594,0.9176,3.3014666666666668,prediction_set_size,standard_real,0.9979666198847645
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,4,1441594,0.8416,1.6611333333333334,prediction_set_size,standard_reference,0.9735465644307724
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,4,1441594,0.8717333333333334,1.9814,prediction_set_size,spi_fast_form,0.9863004746748639
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,4,1441594,0.897,2.4387333333333334,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,5,7551662,0.9168666666666667,3.3854,prediction_set_size,standard_real,0.9981303765454634
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,5,7551662,0.8454666666666667,1.6826,prediction_set_size,standard_reference,0.9752479202830592
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,5,7551662,0.8524,1.7452,prediction_set_size,spi_fast_form,0.978343327330613
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,5,7551662,0.8943333333333333,2.3964666666666665,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,6,4731878,0.9012,2.6455333333333333,prediction_set_size,standard_real,0.9952928385776085
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,6,4731878,0.8415333333333334,1.6828,prediction_set_size,standard_reference,0.9750221081881733
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,6,4731878,0.8708,2.0094666666666665,prediction_set_size,spi_fast_form,0.9868515334193333
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,6,4731878,0.89,2.3506666666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,7,9486483,0.8687333333333334,1.9135333333333333,prediction_set_size,standard_real,0.984276434884459
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,7,9486483,0.8518666666666667,1.736,prediction_set_size,standard_reference,0.9774862045648828
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,7,9486483,0.8558666666666667,1.7714666666666667,prediction_set_size,spi_fast_form,0.9791014970735473
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,7,9486483,0.8631333333333333,1.8497333333333332,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,8,857393,0.8719333333333333,2.0249333333333333,prediction_set_size,standard_real,0.9872463062740275
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,8,857393,0.8384,1.6782,prediction_set_size,standard_reference,0.9745227424897349
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,8,857393,0.853,1.807,prediction_set_size,spi_fast_form,0.980531330160856
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,8,857393,0.8672666666666666,1.9656,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,9,4233261,0.8990666666666667,2.6206,prediction_set_size,standard_real,0.9950778011328812
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,9,4233261,0.8392,1.661,prediction_set_size,standard_reference,0.973184390601652
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,9,4233261,0.8478,1.7446666666666666,prediction_set_size,spi_fast_form,0.9774310055213986
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,9,4233261,0.8605333333333334,1.8752,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,10,9504621,0.9201333333333334,3.6710666666666665,prediction_set_size,standard_real,0.9985942163862636
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,10,9504621,0.8344,1.6143333333333334,prediction_set_size,standard_reference,0.9701962181807119
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,10,9504621,0.8812666666666666,2.1628,prediction_set_size,spi_fast_form,0.9899700800409782
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,10,9504621,0.9107333333333333,3.0056666666666665,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,11,5118207,0.9380666666666667,5.214333333333333,prediction_set_size,standard_real,0.9996336113091724
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,11,5118207,0.8179333333333333,1.4865333333333333,prediction_set_size,standard_reference,0.960759720143602
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,11,5118207,0.9240666666666667,3.9072666666666667,prediction_set_size,spi_fast_form,0.998912427364901
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,11,5118207,0.9359333333333333,5.056266666666667,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,12,8690244,0.8696666666666667,1.9579333333333333,prediction_set_size,standard_real,0.9858357202440562
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,12,8690244,0.8476666666666667,1.7130666666666667,prediction_set_size,standard_reference,0.9767934152578043
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,12,8690244,0.8606666666666667,1.8422666666666667,prediction_set_size,spi_fast_form,0.982287245580825
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,12,8690244,0.8683333333333333,1.9402,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,13,8229426,0.9022666666666667,2.5751333333333335,prediction_set_size,standard_real,0.9947934354877463
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,13,8229426,0.8434666666666667,1.6687333333333334,prediction_set_size,standard_reference,0.974075805162573
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,13,8229426,0.8981333333333333,2.4362666666666666,prediction_set_size,spi_fast_form,0.993577471064463
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,13,8229426,0.9006,2.5138,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,14,348525,0.9756,10.674333333333333,prediction_set_size,standard_real,0.9999853257339438
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,14,348525,0.8501333333333333,1.7286,prediction_set_size,standard_reference,0.9767018401797432
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,14,348525,0.9661333333333333,8.436266666666667,prediction_set_size,spi_fast_form,0.9999504601632341
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,14,348525,0.9749333333333333,10.501533333333333,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,15,8277021,0.8994666666666666,2.4324666666666666,prediction_set_size,standard_real,0.9936914203533302
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,15,8277021,0.8518666666666667,1.7332,prediction_set_size,standard_reference,0.9778109100731828
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,15,8277021,0.8532666666666666,1.7458666666666667,prediction_set_size,spi_fast_form,0.9783464898770501
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,15,8277021,0.891,2.235,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,16,3118312,0.903,2.664,prediction_set_size,standard_real,0.995427957770995
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,16,3118312,0.8263333333333334,1.5424,prediction_set_size,standard_reference,0.964692565655026
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,16,3118312,0.885,2.181,prediction_set_size,spi_fast_form,0.9903776844080835
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,16,3118312,0.9024666666666666,2.6446,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,17,4091990,0.8809333333333333,2.0467333333333335,prediction_set_size,standard_real,0.9882925528113289
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,17,4091990,0.8224666666666667,1.5026,prediction_set_size,standard_reference,0.9630341180653887
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,17,4091990,0.8432666666666667,1.6390666666666667,prediction_set_size,spi_fast_form,0.9731777596858265
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,17,4091990,0.8704666666666667,1.9114666666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,18,2569919,0.9737333333333333,10.254466666666668,prediction_set_size,standard_real,0.9999817585626297
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,18,2569919,0.8394,1.6703333333333332,prediction_set_size,standard_reference,0.9744078187025673
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,18,2569919,0.9486,6.336266666666667,prediction_set_size,spi_fast_form,0.9998293302241938
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,18,2569919,0.9696666666666667,9.030066666666666,prediction_set_size,rsa_cp_barycentric_ot_betabin,
Figure 5,ImageNet,SCP,0.1,0.9,50,1000,15000,19,5495936,0.8802,2.1197333333333335,prediction_set_size,standard_real,0.9895300345586968
Figure 5,ImageNet,Synthetic-only,0.1,0.9,50,1000,15000,19,5495936,0.845,1.7142666666666666,prediction_set_size,standard_reference,0.9768883695698206
Figure 5,ImageNet,SPI,0.1,0.9,50,1000,15000,19,5495936,0.8452666666666667,1.7161333333333333,prediction_set_size,spi_fast_form,0.9769914504874598
Figure 5,ImageNet,RSA-CP (OT) (Ours),0.1,0.9,50,1000,15000,19,5495936,0.8686666666666667,1.9507333333333334,prediction_set_size,rsa_cp_barycentric_ot_betabin,
